0.659
4,0,1986920737
0,4,1564381575
4,0,1564299946
4,0,1882350045
4,0,2242652930
4,0,1967303916
4,0,2222319183
4,0,1967792190
4,0,2003082359
4,0,1824968536
0,4,2188284642
0,4,1564585458
4,0,1685049715
0,4,2176603163
4,0,1981749857
4,0,1676947102
4,0,2217824252
4,0,2261157173
4,0,2206140941
0,4,1883560665
0,4,2016105149
0,4,2014917009
0,4,1564585741
4,0,1961429900
0,4,1963199198
4,0,2059895457
4,0,2302584766
4,0,2063493059
0,4,1558424919
4,0,1961920582
4,0,2204058479
4,0,1999506445
4,0,1979446111
4,0,2325007354
4,0,2014185301
0,4,1880103290
4,0,2236125408
4,0,2197230964
4,0,1551649043
4,0,1977188181
4,0,2226815777
4,0,2052597930
0,4,1793658942
4,0,2251131530
4,0,2250090325
4,0,2220843642
0,4,1548812521
4,0,2204347552
4,0,1573232268
0,4,1992996284
0,4,2002411368
0,4,2069472657
4,0,2221264266
0,4,2056790509
0,4,1980871245
4,0,1933168908
4,0,2195967147
0,4,1880016348
4,0,2229012958
0,4,2187226479
4,0,2015588045
0,4,1977259468
4,0,1984121255
4,0,2248489157
4,0,1968640131
4,0,2245829482
4,0,2262128269
0,4,1991663718
0,4,1996193781
0,4,2053379325
0,4,2061046866
4,0,2064470782
4,0,1823416419
4,0,1962697179
0,4,2053022842
0,4,2175222775
0,4,2178342977
0,4,1969975853
4,0,1976830613
0,4,1880039125
0,4,1978854801
4,0,2231946403
4,0,1985421523
0,4,2014815438
4,0,2018590004
4,0,1883469454
4,0,1981288013
4,0,2062000752
0,4,2189469200
4,0,2047560633
0,4,2177164459
4,0,2064916315
4,0,2201886954
4,0,1753482956
4,0,1973888853
4,0,1996797389
0,4,2051643286
4,0,1685870875
4,0,1685959265
4,0,1976969897
4,0,2298045491
4,0,1998163432
4,0,1823040086
0,4,2002002173
4,0,1973262315
4,0,2072286857
4,0,2053703659
4,0,1972909222
4,0,2254406050
4,0,1557875670
4,0,1693809577
4,0,2048339592
4,0,1982255994
0,4,1557245708
4,0,2252193426
4,0,2061937421
4,0,2003806219
4,0,2302270025
4,0,2286136267
4,0,1694523753
0,4,1982908226
0,4,2052060687
0,4,1970363782
0,4,1995593099
0,4,2063022276
0,4,1976520175
0,4,1834428893
4,0,2302196681
0,4,2000304403
0,4,1966962049
0,4,1693119391
0,4,2016250485
4,0,1967935290
0,4,2017104199
4,0,1553585633
4,0,1974666481
4,0,1970284731
4,0,1972052176
0,4,1824135057
0,4,2046337872
4,0,2201820383
0,4,1692372566
0,4,1573617648
4,0,1983895367
4,0,1966520559
4,0,1687215166
4,0,1966603957
0,4,1558214781
4,0,2249739083
0,4,1684875501
0,4,2014804810
4,0,2328180996
0,4,2012896727
0,4,2056896857
0,4,1795957203
4,0,1551641792
4,0,1993636202
4,0,2213999563
4,0,2061881646
0,4,2175636180
4,0,2066004009
0,4,1979270624
0,4,1980025682
4,0,2241361633
4,0,2175060446
4,0,2064171393
4,0,1995038222
4,0,2251499298
4,0,1679207489
0,4,1975957140
0,4,2175419894
0,4,1970943057
4,0,2179791606
0,4,2175757909
4,0,1979910058
4,0,1676151138
4,0,1968819876
4,0,1964854224
4,0,1990991919
4,0,1976215769
0,4,1564136878
4,0,1984465655
0,4,1996045212
4,0,2198099371
4,0,2050846354
4,0,2296490954
0,4,1990856086
4,0,2014218959
0,4,2185144502
4,0,2179947074
0,4,2062025660
0,4,1970922383
0,4,2182628451
0,4,2060596900
4,0,2061539967
4,0,1675923178
0,4,2068855971
0,4,2053050802
4,0,1686335394
4,0,1932703466
4,0,2054655011
0,4,1880477820
4,0,2216862524
4,0,1972040388
0,4,1989676482
0,4,1551909462
0,4,1982149807
0,4,2189607529
4,0,2192357628
0,4,1686877455
4,0,1880758570
0,4,2059848431
4,0,2191933344
4,0,1834777236
0,4,2067144644
0,4,1969440440
4,0,2069691691
4,0,2180540244
4,0,2191189250
4,0,1555957214
0,4,2000304879
0,4,1984464114
0,4,1559006753
4,0,1969029223
4,0,2180735997
4,0,2197048831
0,4,2002065355
4,0,1835149022
4,0,1880429207
0,4,1685538264
4,0,1573342600
4,0,1990315085
4,0,2236540154
0,4,1793204245
4,0,2200529653
0,4,1991349719
4,0,1550762111
0,4,1981887156
4,0,2067911014
4,0,1960576036
0,4,2191235729
0,4,2185579295
0,4,2187276114
0,4,1686183338
0,4,2049286458
0,4,1989686683
4,0,1966858097
4,0,2015819731
4,0,2328351067
4,0,1882326318
4,0,2200720560
0,4,2064742059
0,4,1881098407
4,0,1971955325
0,4,2014035669
4,0,2223656040
0,4,2169480658
0,4,2061966237
4,0,2256725098
4,0,2259457916
4,0,2050987503
4,0,2302230182
4,0,2062155863
4,0,1880553156
0,4,1982449367
4,0,1963462813
0,4,2053021259
4,0,1993620412
4,0,2053969766
0,4,2071159201
4,0,1555693252
4,0,2063627990
4,0,2212860208
4,0,1984621626
4,0,2195265794
4,0,2200221426
4,0,2322388642
4,0,2012820058
4,0,1995234715
4,0,2175493841
0,4,2056823033
0,4,1680313288
4,0,2187749141
0,4,1827804232
0,4,1751034655
4,0,1880401269
0,4,1880895639
0,4,2016175265
0,4,2052661577
0,4,1880643258
0,4,2069433410
0,4,1880598499
4,0,2175201179
4,0,1997655687
4,0,1557328620
0,4,2176495897
4,0,1980082986
4,0,2297939469
4,0,1967190265
0,4,1677536277
4,0,2045841787
0,4,2014629488
0,4,1989933460
4,0,2050682617
4,0,1984730378
0,4,1752590890
0,4,2067645862
4,0,1751138541
0,4,1974660315
0,4,1984815393
0,4,2186626303
4,0,2065286166
0,4,2014308011
4,0,1688972966
4,0,2262872873
4,0,2235640856
4,0,2250559581
4,0,2001147127
4,0,1548853933
4,0,2193111215
4,0,2003023406
0,4,1985507265
0,4,1971268786
0,4,2072514150
4,0,1992083655
4,0,2000410619
0,4,2067741466
4,0,2199541774
0,4,2175532048
0,4,1881371908
4,0,1974832808
0,4,2015651678
0,4,1956658822
0,4,2052502305
0,4,1556014589
4,0,2046925806
0,4,1771003528
0,4,1990698900
4,0,2197702001
0,4,2068115632
0,4,1832659418
4,0,2044614329
0,4,2189745897
4,0,1964640319
4,0,2060646648
0,4,1564987841
0,4,1983710380
4,0,2197190677
0,4,1982310761
4,0,1551520870
4,0,1691269955
4,0,1793768224
4,0,2263923817
4,0,2252562808
4,0,2324017573
4,0,1979858711
0,4,1996024508
4,0,2235294745
0,4,2064712152
4,0,1678548313
4,0,2262105002
4,0,2244178859
0,4,2050361434
4,0,2069410158
4,0,1880858882
0,4,2069657032
4,0,2322898128
0,4,1978776042
4,0,2321982675
0,4,1881502835
4,0,2286770297
4,0,2246361770
0,4,1754402258
0,4,1558213373
4,0,2044127271
4,0,2193805871
0,4,2049597630
0,4,1694165895
4,0,2071634979
0,4,2058045970
4,0,1992166439
4,0,2245739439
4,0,1559064719
4,0,1573628731
4,0,2299762394
4,0,2018598033
4,0,1975655145
0,4,1978263890
4,0,2014075414
4,0,2200286744
4,0,1956799856
4,0,1573779492
0,4,2193344579
4,0,2235087403
4,0,2203942816
4,0,2286926084
0,4,1753310108
4,0,2191537233
4,0,2237414613
4,0,2249928224
4,0,2018147422
4,0,2072225315
0,4,1686335262
0,4,2052924377
4,0,1693931644
4,0,2174456815
4,0,1824280719
4,0,2197209886
4,0,2185588966
4,0,2203073820
0,4,2001588719
0,4,1791938654
4,0,2206744930
0,4,1972330308
0,4,2054826273
4,0,2263487246
0,4,1984668456
4,0,2001818984
4,0,2253881016
4,0,2328474171
0,4,2190835066
4,0,2234521824
4,0,2237126863
4,0,2322428712
4,0,2205146788
0,4,2188957214
4,0,1997093601
4,0,2327295672
0,4,1694494207
4,0,2233044818
4,0,1992685268
4,0,1827587440
0,4,1553955966
0,4,1880572752
4,0,2221333503
0,4,2063050600
0,4,1468353283
4,0,1686479870
4,0,1752401969
0,4,2191030535
4,0,2002172526
4,0,1685725616
4,0,1967633158
4,0,2266127381
4,0,1979774561
4,0,1558618514
4,0,2212429861
0,4,1880782565
0,4,1979615996
0,4,2191630764
4,0,2207839486
4,0,2051711369
4,0,2179739394
0,4,1990213029
4,0,1685413117
4,0,2194282806
4,0,1574106077
0,4,2003710175
0,4,1824804465
0,4,2060546487
4,0,1995126681
4,0,2057998219
4,0,1548825209
0,4,1565330750
0,4,2174566568
4,0,1691972876
0,4,1985986062
0,4,2017643225
4,0,1564779868
0,4,1979879317
0,4,2176265792
4,0,1986044144
4,0,2221249487
4,0,2206429183
4,0,1932855147
4,0,1989363987
0,4,1971515559
4,0,2236523671
0,4,1835673287
4,0,1836454904
4,0,2062305248
0,4,1983952145
4,0,2182173872
4,0,2187202540
0,4,1687766121
0,4,1880756424
0,4,2032506760
0,4,2002498280
0,4,2044345080
0,4,1981658974
4,0,2301379387
0,4,1825689609
4,0,1997120451
4,0,2008164763
4,0,1679904489
4,0,1468769212
0,4,2001268591
4,0,1573685091
4,0,1971091534
4,0,1691339437
4,0,2070982324
0,4,1834516261
4,0,1979128064
4,0,1972063802
0,4,1976984451
0,4,1825438104
4,0,2206969179
4,0,2252066774
4,0,2001028993
4,0,2053752780
0,4,2180304073
4,0,2013545135
0,4,1553333885
0,4,1573310055
4,0,2043947464
4,0,1977313512
4,0,1932285374
4,0,2301210133
4,0,1469121577
4,0,2069579221
4,0,1548778307
4,0,2233645391
0,4,1985115832
4,0,2072450356
4,0,1978773832
4,0,2185893285
0,4,1975861525
4,0,1956702799
4,0,1968617405
4,0,2187561179
4,0,2324712275
4,0,2259997659
0,4,2188927424
4,0,1883344152
0,4,1995043358
4,0,2198866663
4,0,2261584960
4,0,2217011760
4,0,2181394600
4,0,1995997406
4,0,2058819610
4,0,2261666143
4,0,2248657929
4,0,1984505941
0,4,2014452437
0,4,2045437602
4,0,2226412430
0,4,2186226359
0,4,2008556706
0,4,2001965645
4,0,2207978779
4,0,2189779969
0,4,2069637857
4,0,1823834710
4,0,2253327785
0,4,1793505352
0,4,1970647193
4,0,2063292817
0,4,2067962862
0,4,2002858836
4,0,2176171859
0,4,1974052229
0,4,1963135793
0,4,2187367648
0,4,1562361914
0,4,1989318660
0,4,1967324807
4,0,2238131516
0,4,1995958251
0,4,1997812961
4,0,2263099021
0,4,2056096442
0,4,2039779782
4,0,1883464612
4,0,2033788894
0,4,2187839029
0,4,1999100085
0,4,2067530637
4,0,2227046382
4,0,2049416956
4,0,1966904988
0,4,1967924787
4,0,1989201381
4,0,1694544967
4,0,2178082074
4,0,2199729224
4,0,2203090688
0,4,1984601873
4,0,2202950124
0,4,1961113956
0,4,2178788980
0,4,1982769422
0,4,1556360851
0,4,1992356467
4,0,1692287477
4,0,2197968184
4,0,2230523120
4,0,1685917672
0,4,1994410977
4,0,2217362024
0,4,1678575262
4,0,1963821291
4,0,2323492421
0,4,2001123605
0,4,2174822576
4,0,2014006012
0,4,1993245980
0,4,1964814560
0,4,1794783941
0,4,2069212894
0,4,1686801295
4,0,1965887145
4,0,2197012747
4,0,1677422816
0,4,1825218926
4,0,2299021382
4,0,2262400586
0,4,1834897699
0,4,1684819899
4,0,2054005955
0,4,1827820002
4,0,2017826028
4,0,1978665263
4,0,2189704535
4,0,2055307907
0,4,2063873722
4,0,2013011167
4,0,2224192255
4,0,1827752096
4,0,1791921376
4,0,1976905309
0,4,2180573618
4,0,2031912467
4,0,2263134142
4,0,2187396329
4,0,2226512755
4,0,2065526924
0,4,1988947547
4,0,2055267316
4,0,2048368953
4,0,2065018993
4,0,1964159645
4,0,2174765159
0,4,1793483301
0,4,1468869955
4,0,2264895810
4,0,2321780048
4,0,1956404469
4,0,2262144577
4,0,2201414516
4,0,2224402427
0,4,2055056901
4,0,2251000206
0,4,1975425119
0,4,2045170497
4,0,2247143126
4,0,2223288630
4,0,1551484704
0,4,2192140150
4,0,1792690185
0,4,1834942617
0,4,1969386076
4,0,2064412482
4,0,2245178573
0,4,2015599568
4,0,2322446077
4,0,1971433703
0,4,1468294189
0,4,2053502340
4,0,1976558032
4,0,2004043491
4,0,2242446019
4,0,2295660395
4,0,2231221308
4,0,2179052635
4,0,1995821977
4,0,1969336585
0,4,1992607102
4,0,1983976761
4,0,2253612218
0,4,2053772571
4,0,1469269900
4,0,2055414617
4,0,2322784179
4,0,1470091904
0,4,1990132042
4,0,1999761186
4,0,1827097010
4,0,1558726445
0,4,2062733801
0,4,2054035205
4,0,2201290255
4,0,2051574815
0,4,2051242812
4,0,1977910060
4,0,1548775825
4,0,1833698636
0,4,1955945305
4,0,2185779090
4,0,2066604485
4,0,2061625054
4,0,2232235976
0,4,2055446908
4,0,2011541308
4,0,1881752993
4,0,1679241097
4,0,2066060245
4,0,2191481232
0,4,1979428033
0,4,1565365365
0,4,1974851818
0,4,1695620876
4,0,1981817673
4,0,1994447094
0,4,2015986647
0,4,2186835783
0,4,1753631640
4,0,2234939097
4,0,1833888453
0,4,1995874025
0,4,2052700840
4,0,2060262938
4,0,1991746257
0,4,1694385463
4,0,1962907469
0,4,2014753660
0,4,2069027123
4,0,2298073997
4,0,1753275768
4,0,2052317993
0,4,1979848455
4,0,2326206444
4,0,2049697065
0,4,2068416130
0,4,2188633265
4,0,1676423740
4,0,1825902434
4,0,2006889499
4,0,2188196644
0,4,1824637284
4,0,1676796494
4,0,2251292164
4,0,2221708293
4,0,1564153393
4,0,2260735518
0,4,1979536499
0,4,2050152197
4,0,2246778230
0,4,1834897181
4,0,2183888298
4,0,2222932322
4,0,2015452967
0,4,1676808119
0,4,2070089307
4,0,2015735194
4,0,2058246335
4,0,2323180326
4,0,1984291130
4,0,2049143835
0,4,1556065268
4,0,1990349793
4,0,1981900585
4,0,2071151158
4,0,1933092963
4,0,2306243450
0,4,2182916783
0,4,2062648927
4,0,2190016819
4,0,1791922600
4,0,1677361170
4,0,2058915794
4,0,1992471412
4,0,2241025535
0,4,1977307638
4,0,2282701562
0,4,2016642645
4,0,1977915716
0,4,1692258241
0,4,1973021025
4,0,2247045422
0,4,1990565486
0,4,2069362236
0,4,1973123252
4,0,2260712188
4,0,1792420652
4,0,2224975367
4,0,1962684003
4,0,1574006755
4,0,2254694724
4,0,2011837503
4,0,2260579525
0,4,1694812972
4,0,2210201554
4,0,1882631683
0,4,2186105344
0,4,1680776689
0,4,1975439293
0,4,1833921839
0,4,1967697025
4,0,1972425059
4,0,1898397834
4,0,2066912941
0,4,2193304384
4,0,2212930982
4,0,2249253045
4,0,2057628917
4,0,2014197788
4,0,2209778910
0,4,2187969214
4,0,1984839312
4,0,2052686372
0,4,2193189366
0,4,1760179839
4,0,1794772516
4,0,2301100349
4,0,2012261849
4,0,2262764068
4,0,2232564118
4,0,2063984098
4,0,2070377275
0,4,2179852339
0,4,1960296107
4,0,2071700951
0,4,1791599250
4,0,1968784120
4,0,1559673443
4,0,1974682319
0,4,1967847540
0,4,2064316089
0,4,2061164776
4,0,1759384052
4,0,1989397238
4,0,1751069281
4,0,1564095469
4,0,2018460485
0,4,1969199695
0,4,1793659391
0,4,1957607793
0,4,1676253081
4,0,1932925359
0,4,1469367959
0,4,2066286615
4,0,2048381861
0,4,2048902399
4,0,2190503377
4,0,2250280082
4,0,1573518297
4,0,2283613990
4,0,2297795163
0,4,2191147690
0,4,2066156041
4,0,1828053716
0,4,1983204428
0,4,1834315632
0,4,2016123301
0,4,1989238668
0,4,2192124502
4,0,1968663549
0,4,2046661960
4,0,2235857400
0,4,1693582671
0,4,1999838272
0,4,1686528624
4,0,2219507949
4,0,2068595010
4,0,2264993614
4,0,2072310648
4,0,1791600658
4,0,2248744290
4,0,1977271786
0,4,2058380097
4,0,2051022295
4,0,2014534511
4,0,2328320006
0,4,1469760459
4,0,2000499065
4,0,1553393810
4,0,2050568792
4,0,2207735707
0,4,1827902640
4,0,2265504787
0,4,1957627832
4,0,2238355534
4,0,1932786118
0,4,1992892783
4,0,1833458873
0,4,1824430332
0,4,1792117812
4,0,1753466682
4,0,1984758729
4,0,2014987658
0,4,1973880325
4,0,2174951964
4,0,1557915414
0,4,2054502542
0,4,2015041851
0,4,1559356958
4,0,2191609519
0,4,1963822594
0,4,1834518030
4,0,2064592635
4,0,2185048866
0,4,1792819856
4,0,2247678534
0,4,1751324739
4,0,2013819123
0,4,1995403087
4,0,2263275277
4,0,2242103622
4,0,2241032619
0,4,2058929292
4,0,1998876576
0,4,2067663932
0,4,1834394080
0,4,1827055126
0,4,1982098562
4,0,2067108245
4,0,1553236037
4,0,2242077959
4,0,2205113745
0,4,2059098738
0,4,2048349068
0,4,1998086133
0,4,1759653173
4,0,2065040075
4,0,2013822569
0,4,2189899888
4,0,1752416053
4,0,1980339324
4,0,1691410231
4,0,2016931955
4,0,2253045555
4,0,2306279843
4,0,2015553875
0,4,1990293696
0,4,2052097461
4,0,1823814469
4,0,2176019235
4,0,2059530050
4,0,1989435504
0,4,1984411784
0,4,2178099675
4,0,1882549964
4,0,2229691257
0,4,2176539458
4,0,1989600229
4,0,2061190288
4,0,1969333555
0,4,2002711429
4,0,2295815562
0,4,2186554851
0,4,1825582639
0,4,1680742192
4,0,2262414424
0,4,2063069686
4,0,2244975634
4,0,1997463953
4,0,2056992581
4,0,2195537615
0,4,2063667750
4,0,1988862241
4,0,2300308304
0,4,1676193843
4,0,2011065368
0,4,2052535602
0,4,2174644519
0,4,2177406136
